,atss_count,bloc_count,cloc_count,dpt_count,etp_count,loc_count,nbeh_count,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nfl_count,nfmd_count,nicd_count,nierr_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nnnv_count,nnwv_count,nsh_count,ntkn_count,ntnn_count,nts_count,ntun_count,ntvr_count,nun_count,clusters
7604,10.0,0,0,3,-6.8,165,0.0,1.0,54,1.0,5,1,3,0.0,0.0,2.0,12,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0,2,3.0,10.0,22,5,1.0,543,0.0,16.0,16.0,31.0,25.0,3
7605,6.0,0,0,2,-5.92,56,0.0,0.0,20,1.0,3,1,1,0.0,0.0,3.0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,1,3.0,6.0,9,3,3.0,197,1.0,10.0,9.0,15.0,9.0,1
7606,11.0,0,0,3,-4.72,11,0.0,1.0,1,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2,0,0.0,33,1.0,1.0,0.0,1.0,2.0,0
7607,7.0,0,0,2,-4.78,20,0.0,0.0,7,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,1.0,3.0,7,0,0.0,68,0.0,3.0,3.0,7.0,5.0,0
7608,10.0,1,0,2,-5.42,40,0.0,0.0,7,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,4,0.0,4.0,5,0,0.0,103,0.0,4.0,2.0,2.0,3.0,0
7609,4.0,0,0,1,-4.43,16,0.0,0.0,12,0.0,8,0,0,0.0,0.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16,0,4,0.0,1.0,4,0,0.0,83,0.0,4.0,4.0,1.0,4.0,0
7610,4.0,0,0,1,-4.56,29,0.0,0.0,10,0.0,10,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,19,0,5,0.0,1.0,0,0,0.0,75,7.0,7.0,0.0,0.0,0.0,0
7611,6.0,0,0,2,-6.23,51,0.0,0.0,9,0.0,5,0,0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0,2,0.0,5.0,9,0,1.0,163,1.0,8.0,5.0,3.0,7.0,4
7612,4.0,0,0,2,-3.17,4,0.0,0.0,1,0.0,0,1,1,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,0,0.0,1.0,0,0,0.0,9,1.0,1.0,0.0,3.0,0.0,0
7613,28.0,0,0,3,-4.74,28,0.0,1.0,5,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,5,0,0.0,83,1.0,1.0,0.0,5.0,5.0,0
7614,6.0,0,0,2,-5.49,31,0.0,0.0,8,0.0,0,0,0,0.0,0.0,3.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,1.0,3.0,6,0,0.0,86,0.0,5.0,5.0,9.0,6.0,0
7615,7.0,0,0,3,-6.86,105,0.0,0.0,36,0.0,9,0,0,0.0,0.0,3.0,2,0.0,0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,86,0,15,3.0,8.0,21,0,1.0,277,0.0,16.0,16.0,14.0,18.0,1
7616,13.0,0,0,3,-5.26,63,0.0,0.0,26,0.0,0,0,0,0.0,0.0,6.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0,0,1.0,0.0,5,2,0.0,197,0.0,5.0,5.0,14.0,7.0,1
7617,5.0,0,0,3,-6.09,144,0.0,0.0,42,0.0,0,0,0,0.0,0.0,4.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,0,0,4.0,6.0,12,12,0.0,451,7.0,27.0,10.0,14.0,10.0,5
7618,5.0,0,0,2,-6.17,83,0.0,0.0,23,1.0,5,1,1,0.0,0.0,8.0,2,0.0,0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,81,0,4,0.0,6.0,13,0,0.0,251,5.0,18.0,13.0,9.0,13.0,1
7619,6.0,1,0,1,-4.61,11,0.0,0.0,1,2.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,2,0,0.0,36,0.0,2.0,2.0,3.0,2.0,0
7620,8.0,0,0,2,-5.44,40,0.0,0.0,12,0.0,2,0,0,0.0,0.0,2.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0,2.0,2.0,5,0,0.0,124,0.0,5.0,5.0,6.0,5.0,0
7621,4.0,0,0,2,-4.65,14,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,3.0,2,0,0.0,37,2.0,4.0,2.0,3.0,2.0,0
7622,9.0,0,0,2,-5.41,301,0.0,0.0,82,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0,0,0.0,2.0,34,0,0.0,956,0.0,34.0,30.0,5.0,30.0,3
7623,4.0,0,0,2,-5.71,23,0.0,0.0,11,3.0,3,0,0,0.0,0.0,1.0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,1,1.0,4.0,4,2,1.0,101,0.0,6.0,6.0,7.0,6.0,0
7624,4.0,0,0,2,-5.68,74,0.0,0.0,8,0.0,0,0,0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0,0,2.0,5.0,12,0,0.0,200,6.0,18.0,12.0,8.0,12.0,1
7625,4.0,0,0,2,-2.32,4,0.0,1.0,0,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0,0,0.0,5,1.0,1.0,0.0,0.0,0.0,0
7626,1.0,0,0,1,-1.0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,1.0,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0
7627,5.0,0,0,2,-6.42,87,0.0,0.0,11,0.0,4,0,0,0.0,0.0,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0,3,4.0,9.0,17,0,0.0,208,0.0,17.0,14.0,4.0,14.0,1
7628,5.0,0,0,2,-4.36,10,0.0,0.0,4,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,1.0,2.0,2,0,0.0,35,0.0,2.0,2.0,5.0,2.0,0
7629,26.0,0,0,3,-5.94,52,0.0,1.0,14,0.0,11,0,0,0.0,0.0,1.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,5,0.0,1.0,9,5,0.0,172,2.0,2.0,0.0,4.0,9.0,4
7630,4.0,0,0,1,-4.5,4,0.0,0.0,0,1.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,1.0,1,0,0.0,24,0.0,1.0,1.0,0.0,1.0,0
7631,8.0,1,0,2,-5.61,72,0.0,0.0,25,2.0,2,1,2,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0,1,1.0,7.0,5,0,0.0,214,5.0,9.0,4.0,15.0,5.0,1
7632,10.0,0,0,2,-4.47,10,0.0,0.0,5,0.0,1,0,0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,1.0,0.0,1,0,0.0,28,0.0,1.0,1.0,3.0,1.0,0
7633,10.0,0,0,3,-4.11,10,0.0,1.0,1,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,0,0,0.0,0.0,3,0,0.0,28,1.0,1.0,0.0,1.0,3.0,0
7634,4.0,0,0,2,-4.1,7,0.0,0.0,3,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,0,0,1.0,2.0,1,1,0.0,25,0.0,2.0,2.0,2.0,2.0,0
7635,6.0,0,0,2,-5.1,24,0.0,0.0,16,0.0,1,0,0,0.0,0.0,2.0,1,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21,0,0,1.0,1.0,4,1,0.0,84,0.0,4.0,4.0,9.0,5.0,0
7636,8.0,1,0,2,-6.63,112,0.0,0.0,42,2.0,2,0,0,0.0,0.0,3.0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,98,0,2,3.0,8.0,10,9,3.0,408,0.0,14.0,14.0,21.0,16.0,1
7637,5.0,0,0,2,-5.49,23,0.0,0.0,7,0.0,3,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,1,0.0,3.0,6,0,0.0,81,0.0,5.0,5.0,5.0,6.0,0
7638,2.0,0,0,1,-2.0,2,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,1.0,0,0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
7639,8.0,0,0,4,-5.31,16,0.0,0.0,5,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,0,0,0.0,1.0,2,0,0.0,56,1.0,2.0,1.0,9.0,2.0,0
7640,12.0,0,0,4,-5.31,37,0.0,2.0,10,0.0,4,0,0,0.0,0.0,2.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,5,0.0,1.0,10,2,0.0,125,0.0,3.0,3.0,5.0,5.0,0
7641,3.0,0,0,2,-5.05,16,0.0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0.0,3.0,5,1,3.0,65,0.0,6.0,4.0,4.0,4.0,0
7642,10.0,1,0,2,-5.83,90,0.0,0.0,55,0.0,10,0,0,0.0,0.0,8.0,23,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0,10,8.0,6.0,9,4,0.0,425,0.0,9.0,9.0,29.0,11.0,1
7643,8.0,0,0,3,-5.35,114,0.0,0.0,36,0.0,0,0,0,0.0,0.0,0.0,4,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105,0,0,0.0,4.0,22,0,0.0,337,0.0,15.0,7.0,7.0,7.0,1
7644,9.0,0,0,2,-4.02,9,0.0,0.0,7,0.0,0,0,0,0.0,0.0,1.0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,1.0,1.0,1,0,0.0,45,0.0,1.0,1.0,7.0,1.0,0
7645,3.0,1,0,2,-5.86,37,0.0,0.0,17,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,0.0,5.0,5,5,5.0,139,4.0,14.0,8.0,3.0,8.0,0
7646,9.0,3,0,3,-5.59,27,0.0,0.0,8,0.0,0,0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,0,0,0.0,3.0,4,0,0.0,90,0.0,3.0,3.0,15.0,4.0,0
7647,5.0,0,0,2,-6.55,109,0.0,0.0,33,1.0,2,0,0,0.0,0.0,2.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0,5,2.0,12.0,20,1,1.0,348,1.0,21.0,20.0,20.0,21.0,1
7648,7.0,12,0,2,-4.74,22,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,3.0,3,0,1.0,63,0.0,3.0,3.0,13.0,3.0,0
7649,4.0,0,0,2,-5.0,9,0.0,0.0,4,0.0,3,0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,1.0,2,0,0.0,66,0.0,2.0,2.0,2.0,2.0,0
7650,8.0,0,0,2,-4.25,8,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,1.0,1,0,0.0,19,0.0,1.0,1.0,0.0,1.0,0
7651,11.0,0,0,2,-5.05,33,0.0,0.0,21,0.0,2,0,0,0.0,0.0,1.0,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,1.0,3.0,3,1,0.0,128,0.0,3.0,3.0,16.0,4.0,0
7652,10.0,1,0,2,-4.86,31,0.0,0.0,4,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,4,0.0,3.0,3,0,0.0,71,0.0,3.0,1.0,1.0,1.0,0
7653,4.0,0,0,2,-5.46,26,0.0,0.0,2,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,0,0,0.0,5.0,8,0,0.0,69,0.0,6.0,6.0,3.0,8.0,0
7654,8.0,9,3,2,-6.66,79,0.0,0.0,12,0.0,2,0,0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,1,2,2.0,7.0,11,0,0.0,308,0.0,10.0,10.0,11.0,11.0,1
7655,5.0,0,0,2,-4.73,15,0.0,0.0,5,0.0,0,0,0,0.0,0.0,1.0,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,1.0,3.0,2,0,0.0,39,1.0,3.0,2.0,6.0,2.0,0
7656,11.0,0,0,3,-4.6,11,0.0,1.0,3,0.0,1,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2,0,0.0,33,1.0,1.0,0.0,2.0,2.0,0
7657,10.0,0,0,2,-5.44,10,0.0,0.0,4,1.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,0,1,0.0,46,0.0,1.0,1.0,6.0,1.0,0
7658,8.0,0,0,2,-5.49,175,0.0,0.0,52,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,145,0,0,0.0,2.0,22,0,0.0,529,0.0,22.0,18.0,6.0,18.0,3
7659,6.0,0,0,2,-5.28,23,0.0,0.0,11,0.0,0,0,0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,2,2.0,2.0,4,1,0.0,93,0.0,4.0,4.0,8.0,5.0,0
7660,6.0,2,0,1,-3.66,6,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,1,0,1.0,14,0.0,1.0,1.0,0.0,1.0,0
7661,16.0,0,12,4,-7.34,82,0.0,1.0,21,0.0,2,0,0,0.0,0.0,2.0,17,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,1.0,1.0,7,0,0.0,501,2.0,5.0,3.0,19.0,7.0,5
7662,4.0,0,0,2,-4.18,7,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,0,0,0.0,2.0,1,1,0.0,27,0.0,2.0,2.0,2.0,2.0,0
7663,9.0,1,0,2,-4.91,26,0.0,0.0,3,1.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,1.0,3.0,4,0,0.0,53,0.0,3.0,3.0,2.0,4.0,0
7664,4.0,0,0,2,-5.51,27,0.0,0.0,14,0.0,6,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,4,0.0,6.0,7,1,0.0,106,0.0,7.0,7.0,4.0,8.0,0
7665,7.0,0,0,2,-6.33,47,0.0,0.0,17,0.0,8,0,0,0.0,0.0,1.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,5,1.0,6.0,7,1,0.0,163,0.0,7.0,7.0,10.0,8.0,4
7666,3.0,0,0,1,-3.17,3,0.0,0.0,0,1.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,1.0,1,0,0.0,9,0.0,1.0,1.0,0.0,1.0,0
7667,19.0,0,0,2,-4.69,19,0.0,0.0,6,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,1.0,1.0,1,0,0.0,52,0.0,1.0,1.0,5.0,1.0,0
7668,7.0,2,0,2,-5.65,46,0.0,0.0,12,0.0,8,0,0,0.0,0.0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37,0,2,1.0,5.0,6,0,0.0,134,1.0,7.0,6.0,7.0,6.0,0
7669,6.0,0,0,2,-5.36,23,0.0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,0.0,4.0,4,1,0.0,65,0.0,4.0,4.0,4.0,5.0,0
7670,7.0,4,0,1,-4.95,48,0.0,0.0,7,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0.0,1.0,7,0,7.0,296,0.0,7.0,7.0,1.0,7.0,1
7671,5.0,0,0,1,-4.09,5,0.0,0.0,1,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1.0,1.0,1,0,0.0,17,0.0,1.0,1.0,1.0,1.0,0
7672,14.0,0,0,2,-4.86,14,0.0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,1.0,0,1,0.0,33,0.0,1.0,1.0,6.0,1.0,0
7673,8.0,0,0,2,-5.81,32,0.0,0.0,2,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1,0.0,4.0,12,0,0.0,77,0.0,4.0,4.0,1.0,12.0,0
7674,6.0,0,0,2,-5.54,65,0.0,0.0,24,0.0,12,0,0,0.0,0.0,4.0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0,0,4.0,4.0,11,0,0.0,280,0.0,11.0,3.0,6.0,3.0,1
7675,10.0,0,0,3,-6.1,127,0.0,2.0,36,0.0,14,0,0,0.0,0.0,9.0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,93,0,7,7.0,7.0,21,2,0.0,345,0.0,13.0,13.0,12.0,18.0,1
7676,4.0,0,0,2,-5.18,11,0.0,0.0,2,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,1,0.0,3.0,3,0,0.0,43,0.0,3.0,3.0,0.0,3.0,0
7677,5.0,0,0,2,-3.46,5,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,1,0,0.0,11,0.0,1.0,1.0,0.0,1.0,0
7678,2.0,0,0,1,-2.81,3,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,2.0,1,0,0.0,7,1.0,2.0,1.0,0.0,1.0,0
7679,10.0,1,0,2,-5.17,31,0.0,0.0,7,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,4,0.0,3.0,3,0,0.0,82,0.0,3.0,1.0,2.0,1.0,0
7680,10.0,0,0,2,-4.9,21,0.0,0.0,1,1.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,1.0,2.0,3,0,0.0,52,0.0,2.0,2.0,1.0,3.0,0
7681,8.0,1,0,2,-6.29,93,0.0,0.0,42,0.0,1,1,1,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,0,3,1.0,11.0,3,15,1.0,339,0.0,12.0,12.0,23.0,18.0,1
7682,8.0,0,0,1,-4.58,8,0.0,0.0,1,1.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,1.0,1,0,0.0,24,0.0,1.0,1.0,2.0,1.0,0
7683,17.0,0,0,4,-4.44,17,0.0,1.0,3,0.0,2,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15,0,0,0.0,0.0,0,1,0.0,32,1.0,1.0,0.0,1.0,1.0,0
7684,5.0,0,0,2,-3.75,5,0.0,0.0,3,0.0,0,1,1,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1.0,1.0,1,0,1.0,19,0.0,1.0,1.0,3.0,1.0,0
7685,6.0,0,0,2,-3.53,12,0.0,0.0,6,0.0,0,0,0,0.0,0.0,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,2.0,0.0,2,2,0.0,34,0.0,2.0,2.0,4.0,2.0,0
7686,6.0,0,0,2,-6.52,160,0.0,0.0,80,0.0,11,0,0,0.0,0.0,5.0,18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,0,8,5.0,3.0,28,0,0.0,532,0.0,28.0,26.0,32.0,26.0,3
7687,12.0,5,1,3,-7.44,188,0.0,2.0,40,1.0,9,1,3,0.0,0.0,12.0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,0,2,6.0,6.0,23,0,0.0,618,0.0,16.0,16.0,24.0,23.0,3
7688,7.0,0,0,2,-5.71,95,0.0,0.0,15,0.0,0,0,0,0.0,0.0,2.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0,0,2.0,9.0,13,0,0.0,230,1.0,13.0,12.0,9.0,13.0,1
7689,7.0,0,0,3,-5.4,27,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0.0,3.0,4,0,0.0,59,0.0,4.0,4.0,2.0,4.0,0
7690,9.0,0,0,3,-5.46,27,0.0,0.0,3,1.0,0,1,1,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,0,0,0.0,3.0,4,0,0.0,64,0.0,3.0,3.0,9.0,4.0,0
7691,6.0,0,0,2,-5.18,99,0.0,0.0,21,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0,0,0.0,3.0,18,1,0.0,318,0.0,18.0,18.0,4.0,19.0,1
7692,7.0,0,0,3,-5.85,42,0.0,0.0,6,0.0,2,0,0,0.0,0.0,1.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38,0,3,1.0,5.0,10,0,0.0,97,0.0,6.0,6.0,3.0,8.0,0
7693,5.0,0,0,2,-3.25,5,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,1.0,0,0,0.0,12,1.0,1.0,0.0,4.0,0.0,0
7694,4.0,0,0,2,-5.59,28,0.0,0.0,9,0.0,6,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28,0,4,0.0,6.0,5,0,0.0,87,3.0,8.0,5.0,3.0,5.0,0
7695,25.0,0,0,3,-4.91,25,0.0,0.0,11,0.0,0,0,0,0.0,0.0,1.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2,0,0.0,68,0.0,1.0,1.0,12.0,2.0,0
7696,7.0,2,0,2,-5.65,38,0.0,0.0,12,2.0,4,0,0,0.0,0.0,1.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,4,1.0,3.0,5,0,0.0,131,0.0,5.0,5.0,8.0,5.0,0
7697,5.0,0,0,1,-6.01,35,0.0,0.0,13,7.0,7,0,0,0.0,0.0,0.0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,1,0.0,1.0,7,0,0.0,149,0.0,7.0,7.0,6.0,7.0,0
7698,6.0,0,0,2,-4.65,11,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,2.0,3,0,0.0,35,0.0,2.0,2.0,2.0,3.0,0
7699,3.0,0,0,1,-4.61,9,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,3.0,3,0,1.0,36,0.0,3.0,3.0,1.0,3.0,0
7700,13.0,0,0,3,-4.3,13,0.0,1.0,2,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2,0,0.0,34,1.0,1.0,0.0,2.0,2.0,0
7701,5.0,0,0,2,-5.0,36,0.0,0.0,14,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35,0,0,0.0,5.0,5,6,0.0,77,0.0,7.0,7.0,4.0,11.0,0
7702,3.0,0,0,1,-4.06,3,0.0,0.0,1,1.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,1.0,1,0,0.0,18,0.0,1.0,1.0,2.0,1.0,0
7703,12.0,0,0,3,-5.65,60,0.0,0.0,20,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,3,0.0,4.0,5,0,0.0,177,0.0,5.0,5.0,15.0,5.0,1
7704,4.0,0,0,2,-2.32,4,0.0,1.0,0,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0,0,0.0,5,1.0,1.0,0.0,0.0,0.0,0
7705,5.0,0,0,2,-6.28,115,0.0,0.0,35,0.0,0,0,0,0.0,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0,0,0.0,6.0,17,0,0.0,379,4.0,21.0,14.0,21.0,14.0,1
