,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncmd_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nlk_count,nlo_count,nlp_count,nmd_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,nsh_count,ntnn_count,ntun_count_relative,nun_count_relative,clusters
978,5.0,0,0.0,0,0.0,2,-3.95,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
979,1.0,0,0.0,0,0.0,1,-2.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
980,41.0,0,0.0,0,0.0,3,-5.06,41,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
981,10.0,1,0.03,0,0.0,2,-5.2,31,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,3.0,1.0,0,0.0,0.0,0.0,0.33,0.33,4
982,4.0,0,0.0,0,0.0,2,-4.58,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
983,3.0,0,0.0,0,0.0,1,-4.5,64,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0,11,0.0,2.0,1.0,0,0.0,0.0,19.0,0.05,1.0,5
985,12.0,2,0.02,0,0.0,3,-6.27,101,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.12,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,4.0,0.76,7,0.24,0.0,1.0,0.62,0.52,5
986,5.0,0,0.0,0,0.0,2,-4.19,15,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.4,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,2.0,2.0,1.0,0,0.0,0.0,2.0,0.33,1.0,1
987,8.0,0,0.0,0,0.0,2,-4.74,25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.75,1,0.25,0.0,0.0,1.0,1.0,0
988,8.0,0,0.0,0,0.0,2,-4.79,16,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
989,6.0,12,0.41,0,0.0,2,-5.66,29,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.17,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,3.0,1.0,0,0.0,2.0,0.0,1.0,1.0,4
990,2.0,0,0.0,0,0.0,3,-3.51,6,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,2.0,3.0,0.0,0.0,1
991,4.0,0,0.0,0,0.0,2,-4.97,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
992,9.0,0,0.0,0,0.0,1,-5.75,55,0.0,0.0,0.0,4.0,0,0,0.0,0.0,0.14,0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
993,5.0,0,0.0,0,0.0,2,-3.91,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
994,9.0,0,0.0,0,0.0,2,-4.57,18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
995,27.0,0,0.0,0,0.0,4,-4.96,27,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0
996,14.0,0,0.0,0,0.0,2,-4.56,14,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
997,11.0,0,0.0,0,0.0,2,-5.61,253,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,60,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,2
998,6.0,0,0.0,0,0.0,2,-5.61,28,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,5.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
999,8.0,1,0.01,0,0.0,2,-6.28,81,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.09,1,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,18,1.0,5.0,1.0,0,0.0,0.0,0.0,1.0,1.0,5
1000,4.0,0,0.0,0,0.0,1,-5.21,32,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.0,1.0,0,0.0,1.0,0.0,1.0,1.0,4
1001,7.0,0,0.0,0,0.0,2,-6.38,65,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.31,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,4.0,6.0,1.0,0,0.0,2.0,0.0,1.0,1.0,5
1002,8.0,0,0.0,0,0.0,2,-4.95,17,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1003,2.0,0,0.0,0,0.0,1,-3.08,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,2.0,0.0,0.0,1
1004,14.0,3,0.07,0,0.0,3,-5.58,41,0.0,0.0,1.0,2.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.67,1.0,4
1005,10.0,0,0.0,0,0.0,2,-6.51,121,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,2.0,7.0,0.94,1,0.06,3.0,0.0,1.0,0.88,3
1006,4.0,0,0.0,0,0.0,2,-4.54,11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,1.0,0.67,0.5,1
1007,2.0,0,0.0,0,0.0,2,-4.4,7,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,1.0,0.67,1.0,1
1008,6.0,0,0.0,0,0.0,2,-4.98,17,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,1.0,0.0,1.0,1.0,1
1009,7.0,0,0.0,0,0.0,3,-3.66,7,0.0,0.0,1.0,0.0,1,1,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
1010,9.0,0,0.0,0,0.0,2,-4.58,18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1011,10.0,0,0.0,0,0.0,2,-5.78,80,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2.0,5.0,0.89,1,0.11,1.0,0.0,1.0,1.0,5
1012,10.0,4,0.11,0,0.0,1,-5.26,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,4.0,4.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
1013,10.0,0,0.0,0,0.0,1,-5.14,10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0.0,1.0,0.0,1.0,1.0,1
1014,5.0,0,0.0,2,0.02,2,-6.6,83,0.0,0.0,0.0,4.0,0,0,0.0,0.0,0.25,2,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,8.0,1.0,0,0.0,0.0,0.0,0.87,0.67,5
1016,8.0,4,0.12,0,0.0,2,-6.15,34,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
1017,4.0,0,0.0,0,0.0,2,-3.17,4,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
1018,8.0,3,0.01,0,0.0,2,-6.51,231,0.0,0.0,0.0,1.0,1,3,0.0,0.0,0.17,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,6.0,12.0,0.97,1,0.03,7.0,3.0,0.9,0.93,2
1019,8.0,0,0.0,0,0.0,2,-6.04,65,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,6.0,0.45,6,0.55,0.0,0.0,1.0,0.82,5
1020,6.0,0,0.0,0,0.0,2,-4.25,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,1.0,0.0,1.0,1.0,1
1021,7.0,0,0.0,0,0.0,2,-5.59,63,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.31,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,4.0,3.0,0.91,1,0.09,0.0,0.0,1.0,1.0,5
1022,19.0,0,0.0,0,0.0,2,-4.59,19,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1023,6.0,0,0.0,0,0.0,2,-4.93,30,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,0.83,1,0.17,0.0,0.0,1.0,1.0,4
1024,6.0,0,0.0,0,0.0,5,-6.12,67,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.36,1,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,3.0,0.86,2,0.14,0.0,0.0,1.0,1.0,5
1025,3.0,0,0.0,0,0.0,2,-4.77,14,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,0.0,0.5,0.5,1
1026,8.0,0,0.0,1,0.02,2,-6.04,57,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,4.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
1027,8.0,0,0.0,0,0.0,2,-4.91,15,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1028,3.0,0,0.0,0,0.0,2,-5.06,66,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,11.0,11.0,0.5,1.0,5
1029,4.0,0,0.0,0,0.0,1,-5.05,22,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.29,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1030,7.0,0,0.0,0,0.0,2,-5.78,81,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.0,7.0,1.0,0,0.0,0.0,2.0,0.83,1.0,5
1031,7.0,0,0.0,0,0.0,2,-5.26,21,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1032,7.0,0,0.0,0,0.0,2,-6.59,101,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.07,17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,1.0,8.0,0.77,3,0.23,2.0,1.0,0.93,1.0,5
1033,34.0,0,0.0,0,0.0,3,-5.73,34,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,4
1034,4.0,0,0.0,0,0.0,2,-5.03,16,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1035,6.0,0,0.0,0,0.0,2,-4.21,12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1036,6.0,0,0.0,0,0.0,2,-6.02,36,0.0,0.0,0.0,5.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
1037,2.0,0,0.0,0,0.0,2,-4.43,11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,3.0,0.4,1.0,1
1038,11.0,0,0.0,0,0.0,3,-4.14,11,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
1039,10.0,0,0.0,0,0.0,2,-5.1,29,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.25,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,0.6,2,0.4,0.0,0.0,1.0,1.0,4
1040,6.0,0,0.0,0,0.0,2,-3.85,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1
1041,2.0,0,0.0,0,0.0,1,-3.46,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1042,7.0,0,0.0,0,0.0,2,-6.3,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2.0,4.0,0.86,1,0.14,0.0,0.0,1.0,1.0,4
1043,4.0,0,0.0,0,0.0,2,-4.17,12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1044,5.0,0,0.0,0,0.0,2,-3.25,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
1045,7.0,4,0.02,0,0.0,2,-6.18,204,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.03,9,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,0.9,2,0.1,9.0,12.0,0.48,0.71,2
1046,17.0,0,0.0,0,0.0,2,-5.18,50,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,3.0,2.0,0.6,2,0.4,0.0,0.0,1.0,0.6,4
1047,9.0,0,0.0,0,0.0,3,-4.54,9,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
1048,3.0,0,0.0,0,0.0,1,-3.83,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1049,4.0,0,0.0,0,0.0,2,-4.63,15,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1050,5.0,0,0.0,0,0.0,2,-6.68,204,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.0,4.0,1.0,0,0.0,1.0,9.0,0.75,0.94,2
1051,2.0,0,0.0,0,0.0,2,-3.79,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,2.0,0.5,1.0,1
1052,5.0,0,0.0,0,0.0,2,-6.03,19,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,3.0,0.67,1,0.33,1.0,2.0,0.5,1.0,1
1053,4.0,0,0.0,0,0.0,1,-5.62,33,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.11,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,6.0,1.0,0,0.0,0.0,0.0,0.78,0.78,4
1054,14.0,0,0.0,0,0.0,2,-5.01,14,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.5,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0.0,1.0,0.0,1.0,1.0,1
1055,14.0,0,0.0,1,0.04,2,-5.39,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1.0,2.0,1.0,0,0.0,1.0,0.0,1.0,1.0,0
1056,12.0,0,0.0,0,0.0,3,-4.8,25,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0.0,1.0,1.0,0,0.0,0.0,2.0,0.0,0.5,0
1057,8.0,0,0.0,0,0.0,2,-6.03,218,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.03,3,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,7.0,0.71,10,0.29,4.0,8.0,0.66,0.6,2
1058,14.0,0,0.0,0,0.0,2,-6.02,84,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.75,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,2.0,0.86,1,0.14,0.0,0.0,1.0,1.0,5
1059,6.0,0,0.0,0,0.0,2,-4.94,18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1060,5.0,0,0.0,0,0.0,2,-2.92,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1061,6.0,0,0.0,0,0.0,3,-5.03,22,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1062,7.0,0,0.0,0,0.0,2,-3.73,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1063,10.0,0,0.0,0,0.0,2,-4.84,20,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1064,6.0,0,0.0,0,0.0,1,-4.32,13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.67,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1065,5.0,0,0.0,0,0.0,2,-5.61,37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.12,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,3.0,1.0,0,0.0,2.0,0.0,1.0,1.0,4
1066,33.0,0,0.0,0,0.0,3,-5.59,33,1.0,1.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1,2.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,4
1067,4.0,0,0.0,0,0.0,2,-2.32,4,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
1068,5.0,0,0.0,0,0.0,2,-5.25,16,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,0.33,2,0.67,0.0,0.0,1.0,1.0,1
1069,4.0,0,0.0,0,0.0,2,-4.55,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1070,12.0,0,0.0,0,0.0,3,-4.9,23,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1071,16.0,0,0.0,0,0.0,3,-4.58,16,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
1072,6.0,0,0.0,0,0.0,2,-4.35,11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,0.67,1,0.33,0.0,0.0,1.0,1.0,1
1073,4.0,0,0.0,0,0.0,1,-4.01,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
1074,5.0,0,0.0,0,0.0,3,-6.04,102,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,12,0.0,4.0,1.0,0,0.0,2.0,0.0,1.0,1.0,5
1076,6.0,0,0.0,0,0.0,2,-5.76,50,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.11,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,6.0,0.8,2,0.2,1.0,0.0,1.0,0.8,4
1077,3.0,0,0.0,0,0.0,2,-4.67,10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,1.0,0.0,1.0,1.0,1
1078,11.0,0,0.0,0,0.0,3,-4.6,11,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
