,atss_count,bloc_count_relative,cloc_count_relative,dpt_count,etp_count,loc_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count_relative,nfl_count,nfmd_count_relative,nicd_count,nierr_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nnnv_count_relative,nnwv_count_relative,nsh_count,ntkn_count,ntnn_count_relative,nts_count,ntun_count_relative,ntvr_count,nun_count_relative,clusters
4690,5.0,0.0,0.0,2,-5.46,20,0.0,0.0,6,0.0,2,0,0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,2,0.0,3.0,1.0,0.0,0.0,62,0.5,4.0,0.5,6.0,1.0,1
4691,9.0,0.0,0.0,2,-5.48,28,0.0,0.0,3,1.0,0,0,0,0.0,0.0,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,1.0,3.0,1.0,0.0,1.0,82,0.0,3.0,1.0,4.0,1.0,4
4692,7.0,0.0,0.0,2,-5.18,133,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0,0,0.0,2.0,1.0,0.0,0.0,353,0.0,20.0,1.0,1.0,0.67,2
4693,2.0,0.0,0.0,1,-5.71,30,0.0,0.0,11,0.0,6,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,30,0,3,0.0,6.0,1.0,0.0,1.0,118,0.54,13.0,0.46,3.0,1.0,0
4694,5.0,0.0,0.0,3,-5.35,102,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,0,0,0.0,2.0,1.0,0.0,0.0,259,0.0,20.0,1.0,0.0,1.0,2
4695,6.0,0.02,0.0,2,-6.17,58,0.0,0.0,8,0.0,5,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0,1,0.0,5.0,0.91,0.09,2.0,164,0.0,9.0,0.78,4.0,0.82,0
4696,7.0,0.0,0.0,2,-4.14,7,0.0,0.0,5,0.0,0,0,0,0.0,0.0,0.5,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,1.0,1.0,0.5,0.5,0.0,33,0.0,1.0,1.0,5.0,1.0,1
4697,6.0,0.0,0.0,2,-5.02,78,0.0,0.0,12,0.0,0,0,0,0.0,0.0,0.26,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0,0,5.0,2.0,1.0,0.0,0.0,253,0.0,14.0,1.0,6.0,1.0,2
4698,4.0,0.0,0.0,2,-4.88,25,0.0,0.0,7,0.0,0,0,0,0.0,0.0,0.0,6,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0.0,3.0,0.75,0.25,0.0,88,0.0,6.0,1.0,4.0,0.75,4
4699,1.0,0.0,0.0,1,-1.0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,1
4700,2.0,0.0,0.0,1,-2.81,3,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,2.0,1.0,0.0,0.0,7,0.5,2.0,0.5,0.0,1.0,1
4701,4.0,0.0,0.0,1,-4.57,12,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,1.0,3.0,1.0,0.0,0.0,28,0.0,3.0,1.0,2.0,1.0,1
4702,5.0,0.0,0.0,2,-5.99,355,0.0,0.0,49,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,0,0,0.0,5.0,1.0,0.0,0.0,1116,0.0,69.0,0.94,47.0,0.94,5
4703,3.0,0.0,0.0,2,-3.32,3,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,1.0,1.0,0.0,0.0,10,0.0,1.0,1.0,0.0,1.0,1
4704,4.0,0.0,0.0,1,-4.93,18,0.0,0.0,1,2.0,0,0,0,0.0,0.0,0.2,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,1.0,3.0,1.0,0.0,0.0,48,0.0,4.0,1.0,1.0,1.0,1
4705,5.0,0.0,0.0,2,-4.97,25,0.0,0.0,3,2.0,3,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,1,0.0,3.0,1.0,0.0,0.0,78,0.0,5.0,1.0,4.0,1.0,1
4706,3.0,0.0,0.0,1,-4.11,17,0.0,0.0,7,0.0,5,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15,0,2,0.0,1.0,0.0,0.0,0.0,44,1.0,5.0,0.0,0.0,0.0,1
4707,15.0,0.0,0.0,2,-6.07,120,0.0,0.0,51,0.0,5,0,0,0.0,0.0,0.33,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,0,1,4.0,2.0,0.0,1.0,0.0,353,0.0,8.0,1.0,12.0,1.0,2
4708,8.0,0.0,0.0,3,-4.48,8,0.0,1.0,1,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,1.0,0.0,0.0,25,1.0,1.0,0.0,1.0,1.0,1
4709,2.0,0.0,0.0,1,-3.93,10,0.0,0.0,5,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10,0,1,0.0,2.0,1.0,0.0,0.0,33,0.8,5.0,0.2,0.0,1.0,1
4710,2.0,0.0,0.0,1,-2.93,4,0.0,0.0,2,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4,0,1,0.0,1.0,0.0,0.0,0.0,13,1.0,2.0,0.0,0.0,0.0,1
4711,6.0,0.0,0.0,2,-5.62,65,0.0,0.0,32,0.0,5,1,3,0.0,0.0,0.09,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0,5,1.0,6.0,1.0,0.0,3.0,237,0.0,10.0,1.0,19.0,1.0,2
4712,9.0,0.0,0.0,3,-5.29,37,0.0,2.0,7,0.0,1,0,0,0.0,0.0,0.5,5,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,1,1.0,2.0,1.0,0.0,0.0,106,0.5,4.0,0.5,1.0,0.78,0
4713,4.0,0.0,0.0,2,-3.66,4,0.0,0.0,1,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0.0,1.0,1.0,0.0,0.0,14,0.0,1.0,1.0,0.0,1.0,1
4714,41.0,0.0,0.0,3,-5.43,41,0.0,1.0,20,0.0,0,0,0,0.0,0.0,1.0,28,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1,0,0.0,0.0,1.0,0.0,0.0,183,1.0,1.0,0.0,16.0,1.0,0
4715,14.0,0.0,0.0,3,-6.05,97,0.0,0.0,33,0.0,13,0,0,0.0,0.0,0.55,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,0,4,4.0,3.0,0.91,0.09,0.0,286,0.0,7.0,1.0,12.0,0.91,2
4716,10.0,0.0,0.0,2,-4.47,10,0.0,0.0,5,0.0,1,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,1.0,0.0,1.0,0.0,0.0,28,0.0,1.0,1.0,3.0,1.0,1
4717,7.0,0.05,0.0,2,-5.57,44,0.0,0.0,20,0.0,0,1,5,0.0,0.0,0.4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,0,4.0,2.0,1.0,0.0,5.0,178,0.0,6.0,1.0,3.0,1.0,0
4718,4.0,0.0,0.0,1,-4.55,7,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,1.0,0.0,0.0,48,0.0,2.0,1.0,6.0,1.0,1
4719,6.0,0.0,0.0,2,-5.04,32,0.0,0.0,4,0.0,0,0,0,0.0,0.0,0.17,3,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,20,0,0,1.0,3.0,1.0,0.0,0.0,70,0.6,5.0,0.4,4.0,1.0,1
4720,17.0,0.0,0.0,2,-5.25,34,0.0,0.0,13,0.0,0,0,0,0.0,0.0,0.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,2.0,1.0,0.8,0.2,0.0,101,0.0,2.0,1.0,12.0,1.0,0
4721,8.0,0.0,0.0,2,-5.78,32,0.0,0.0,9,0.0,0,0,0,0.0,0.0,0.33,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,2.0,3.0,1.0,0.0,1.0,122,0.0,4.0,1.0,6.0,1.0,0
4722,7.0,0.0,0.0,3,-5.36,20,0.0,2.0,8,0.0,3,0,0,0.0,0.0,0.67,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,3,0.0,1.0,0.0,0.0,0.0,79,1.0,3.0,0.0,2.0,0.0,1
4723,9.0,0.0,0.0,3,-5.73,28,0.0,1.0,16,0.0,2,0,0,0.0,0.0,0.33,5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0,2,0.0,2.0,0.11,0.89,1.0,110,0.0,3.0,1.0,4.0,0.78,0
4724,7.0,0.0,0.0,2,-5.46,41,0.0,0.0,10,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,1,0.0,5.0,0.56,0.44,0.0,108,0.0,6.0,1.0,2.0,0.78,0
4725,4.0,0.0,0.0,2,-4.48,41,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,0.0,2.0,1.0,0.0,5.0,126,0.5,10.0,0.5,1.0,1.0,0
4726,8.0,0.0,0.0,2,-6.16,106,0.0,0.0,47,4.0,7,1,4,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0,10,0.0,8.0,1.0,0.0,0.0,353,0.0,13.0,1.0,11.0,0.87,2
4727,5.0,0.0,0.0,2,-3.32,5,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,1.0,0.0,0.0,10,0.0,1.0,1.0,1.0,1.0,1
4728,16.0,0.0,0.0,3,-5.04,33,0.0,0.0,14,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,1.0,0.0,1.0,0.0,0.0,102,0.0,2.0,1.0,10.0,1.0,0
4729,5.0,0.09,0.0,2,-5.0,23,0.0,0.0,7,1.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0.0,4.0,1.0,0.0,1.0,78,0.0,5.0,1.0,4.0,1.0,1
4730,10.0,0.0,0.0,2,-5.13,38,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,0,0.0,3.0,0.83,0.17,0.0,94,0.0,4.0,1.0,3.0,1.0,0
4731,12.0,0.0,0.0,2,-5.21,35,0.0,0.0,19,0.0,1,0,0,0.0,0.0,0.5,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,3.0,2.0,0.6,0.4,0.0,134,0.0,3.0,1.0,12.0,1.0,0
4732,7.0,0.0,0.0,2,-5.07,46,0.0,1.0,36,0.0,11,0,0,0.0,0.0,0.14,0,0.0,0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,30,0,14,0.0,1.0,1.0,0.0,0.0,120,0.86,7.0,0.14,0.0,1.0,0
4733,10.0,0.0,0.0,2,-5.44,10,0.0,0.0,4,1.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,0.0,1.0,0.0,46,0.0,1.0,1.0,6.0,1.0,1
4734,8.0,0.0,0.0,3,-5.32,129,0.0,0.0,45,0.0,6,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,0,5,0.0,3.0,1.0,0.0,0.0,429,0.0,17.0,1.0,18.0,1.0,3
4735,12.0,0.0,0.0,2,-4.94,25,0.0,0.0,2,1.0,0,0,0,0.0,0.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,2.0,2.0,0.67,0.33,0.0,58,0.0,2.0,1.0,1.0,1.0,1
4737,6.0,0.0,0.0,2,-4.84,12,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,0,0.0,2.0,1.0,0.0,0.0,45,0.0,2.0,1.0,4.0,1.0,1
4738,5.0,0.0,0.0,2,-5.84,48,0.0,0.0,18,1.0,6,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,3,0.0,7.0,0.89,0.11,0.0,177,0.1,10.0,0.9,6.0,1.0,0
4739,11.0,0.0,0.0,3,-5.65,43,0.0,2.0,19,0.0,5,0,0,0.0,0.0,0.5,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39,1,2,1.0,1.0,1.0,0.0,0.0,164,0.25,4.0,0.75,14.0,1.0,0
4740,88.0,0.0,0.0,5,-6.41,88,0.0,1.0,41,0.0,4,0,0,0.0,0.0,1.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,78,1,3,0.0,0.0,0.93,0.07,0.0,373,1.0,1.0,0.0,28.0,1.0,3
4741,6.0,0.0,0.0,2,-3.85,6,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,1.0,0.0,1.0,0.0,17,0.0,1.0,1.0,3.0,1.0,1
4742,10.0,0.0,0.0,2,-5.15,29,0.0,0.0,7,0.0,1,0,0,0.0,0.0,0.4,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,2.0,3.0,1.0,0.0,0.0,72,0.0,3.0,1.0,6.0,1.0,1
4743,10.0,0.0,0.0,2,-4.47,10,0.0,0.0,5,0.0,1,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,1.0,0.0,1.0,0.0,0.0,28,0.0,1.0,1.0,3.0,1.0,1
4744,6.0,0.0,0.0,3,-4.53,18,0.0,0.0,8,0.0,2,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0.0,1.0,1.0,0.0,0.0,61,0.0,3.0,1.0,6.0,1.0,1
4745,10.0,0.0,0.0,3,-5.44,40,0.0,0.0,8,0.0,4,0,0,0.0,0.0,1.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,1.0,0.0,0.0,112,0.0,4.0,1.0,5.0,0.5,0
4746,16.0,0.0,0.0,3,-4.82,16,0.0,1.0,4,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14,0,0,1.0,0.0,1.0,0.0,0.0,40,1.0,1.0,0.0,4.0,1.0,1
4747,6.0,0.0,0.0,2,-6.7,104,0.0,0.0,33,0.0,9,0,0,0.0,0.0,0.11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,98,0,15,2.0,9.0,0.86,0.14,0.0,351,0.0,16.0,1.0,15.0,0.9,2
4748,12.0,0.0,0.0,3,-5.72,61,1.0,1.0,0,0.0,0,0,0,0.0,0.0,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,0.0,4.0,1.0,0.0,0.0,155,0.2,5.0,0.8,0.0,0.67,0
4749,3.0,0.0,0.0,2,-3.7,6,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.33,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,0,1.0,2.0,1.0,0.0,0.0,13,0.5,2.0,0.5,0.0,1.0,1
4750,5.0,0.0,0.0,2,-4.32,10,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,1.0,1.0,0.0,0.0,34,0.0,2.0,1.0,4.0,1.0,1
4751,6.0,0.0,0.0,2,-5.2,19,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,1.0,2.0,1.0,0.0,0.0,58,0.0,3.0,1.0,2.0,1.0,1
4752,4.0,0.0,0.0,2,-5.28,21,0.0,0.0,8,0.0,2,0,0,0.0,0.0,0.17,0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21,0,3,1.0,3.0,1.0,0.0,0.0,73,0.0,5.0,1.0,9.0,1.0,1
4753,73.0,0.0,0.0,4,-5.94,73,1.0,1.0,17,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,1.0,0.0,0.0,163,1.0,1.0,0.0,8.0,1.0,0
4754,9.0,0.0,0.0,2,-4.97,18,0.0,0.0,7,0.0,1,0,0,0.0,0.0,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,1,1.0,2.0,0.67,0.33,0.0,52,0.0,2.0,1.0,5.0,1.0,1
4755,10.0,0.0,0.0,2,-5.35,60,0.0,0.0,15,3.0,9,1,3,0.0,0.0,0.0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,0.0,2.0,1.0,0.0,0.0,160,0.0,6.0,1.0,2.0,0.78,0
4756,7.0,0.0,0.0,2,-6.19,54,0.0,0.0,18,0.0,2,0,0,0.0,0.0,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0,4,2.0,6.0,0.91,0.09,1.0,186,0.0,8.0,1.0,11.0,0.82,0
4757,8.0,0.0,0.0,3,-4.28,8,0.0,1.0,1,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,1.0,0.0,0.0,22,1.0,1.0,0.0,1.0,1.0,1
4758,4.0,0.0,0.0,2,-5.6,18,0.0,0.0,8,0.0,2,0,0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,2,0.0,4.0,1.0,0.0,0.0,74,0.0,4.0,1.0,3.0,1.0,1
4759,5.0,0.0,0.0,1,-3.69,50,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20,0,0,0.0,1.0,0.0,0.0,0.0,60,1.0,10.0,0.0,0.0,0.0,4
4760,4.0,0.02,0.0,2,-6.26,47,0.0,0.0,12,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,36,0,0,0.0,5.0,0.67,0.33,4.0,194,0.18,11.0,0.64,16.0,0.78,0
4761,8.0,0.0,0.0,2,-5.49,30,0.0,0.0,11,0.0,4,0,0,0.0,0.0,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,2,1.0,4.0,0.8,0.2,0.0,91,0.0,4.0,1.0,5.0,1.0,0
4762,4.0,0.0,0.0,2,-4.4,44,0.0,0.0,22,0.0,33,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,22,0.0,1.0,1.0,0.0,0.0,198,0.0,11.0,1.0,0.0,1.0,0
4763,1.0,0.0,0.0,1,-1.0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,1
4764,5.0,0.11,0.0,2,-5.15,28,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0.0,3.0,1.0,0.0,0.0,62,0.0,5.0,1.0,2.0,1.0,1
4765,9.0,0.0,0.0,3,-5.54,156,0.0,0.0,45,0.0,6,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,0,5,0.0,3.0,1.0,0.0,0.0,484,0.0,17.0,1.0,18.0,0.57,3
4766,9.0,0.0,0.0,3,-4.88,35,1.0,1.0,6,0.0,0,0,0,0.0,0.0,0.4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34,0,0,0.0,3.0,0.75,0.25,0.0,79,0.25,4.0,0.75,4.0,0.67,4
4767,1.0,0.0,0.0,1,-2.0,1,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,1
4768,10.0,0.0,0.0,2,-4.72,19,0.0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0.0,2.0,0.5,0.5,0.0,68,0.0,2.0,1.0,4.0,1.0,1
4769,6.0,0.0,0.0,2,-5.08,24,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0.0,1.0,1.0,0.0,0.0,72,0.0,4.0,1.0,2.0,0.67,1
4770,13.0,0.0,0.0,3,-6.25,218,0.0,1.0,21,1.0,0,0,0,0.0,0.0,0.24,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,184,0,0,8.0,7.0,1.0,0.0,0.0,444,0.0,17.0,0.76,5.0,0.61,3
4771,1.0,0.0,0.0,1,-1.0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,1
4772,5.0,0.0,0.0,2,-4.66,10,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,2.0,1.0,0.0,0.0,33,0.0,2.0,1.0,1.0,1.0,1
4773,6.0,0.18,0.0,1,-4.72,11,0.0,0.0,4,2.0,2,0,0,0.0,0.0,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,1,1.0,1.0,1.0,0.0,0.0,41,0.0,2.0,1.0,4.0,1.0,1
4774,4.0,0.0,0.0,2,-5.04,13,0.0,0.0,4,0.0,3,0,0,0.0,0.0,0.33,2,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,0,1,0.0,2.0,1.0,0.0,0.0,42,0.33,3.0,0.67,2.0,1.0,1
4775,7.0,0.0,0.0,2,-5.75,41,0.0,0.0,4,1.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,4.0,1.0,0.0,0.0,105,0.0,6.0,1.0,8.0,0.69,0
4776,6.0,0.01,0.0,2,-6.82,127,0.0,0.0,30,0.0,7,0,0,0.0,0.0,0.17,0,0.0,0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,104,0,2,4.0,11.0,0.95,0.05,0.0,415,0.05,21.0,0.95,14.0,1.0,3
4777,6.0,0.0,0.0,2,-6.04,100,0.0,0.0,20,0.0,1,0,0,0.0,0.0,0.16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,93,0,1,3.0,9.0,0.94,0.06,0.0,267,0.0,16.0,1.0,13.0,1.0,2
4778,10.0,0.0,0.0,2,-5.88,81,0.0,0.0,22,1.0,7,1,1,0.0,0.0,0.2,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0,0,2.0,6.0,1.0,0.0,0.0,226,0.0,8.0,1.0,16.0,1.0,2
4779,7.0,0.44,0.0,2,-5.21,27,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0.0,3.0,1.0,0.0,2.0,77,0.0,4.0,1.0,12.0,1.0,1
4780,5.0,0.0,0.0,2,-4.35,10,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,2.0,1.0,0.0,0.0,23,0.0,2.0,1.0,1.0,1.0,1
4781,1.0,0.0,0.0,1,-2.95,4,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4,0,0,0.0,2.0,1.0,0.0,0.0,9,0.67,3.0,0.33,0.0,1.0,1
4782,3.0,0.0,0.0,2,-4.79,11,0.0,0.0,9,0.0,12,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10,0,11,0.0,2.0,1.0,0.0,0.0,67,0.75,4.0,0.25,0.0,1.0,1
4783,4.0,0.0,0.0,2,-3.38,7,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0,1.0,1.0,0.0,0.0,17,0.0,2.0,1.0,0.0,1.0,1
4784,6.0,0.0,0.0,2,-5.37,35,0.0,0.0,10,3.0,2,1,3,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,2,0.0,2.0,1.0,0.0,0.0,124,0.0,6.0,1.0,3.0,1.0,0
4785,3.0,0.0,0.0,2,-5.82,31,0.0,0.0,7,0.0,5,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,0,0.0,3.0,1.0,0.0,5.0,141,0.0,9.0,0.78,4.0,0.78,0
4786,6.0,0.0,0.0,2,-5.05,23,0.0,0.0,8,0.0,4,0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0,1,0.0,4.0,0.67,0.33,0.0,72,0.0,4.0,1.0,4.0,0.67,1
